ANTOLOGI CERPEN IMPIAN RAYYAN,SHOPUAN ANUAR AHMAD,499.28 SHO,PEKDIS,-,-,183,9789671512708,-,-,-,-,-
ANTOLOGI CERPEN KISAH HIDUP: TAKDIR TERSUSUN INDAH,NOR AZILA MUSA,899.233 NOR,SYAHIDA HASSSAN ENTERPRISE,-,-,216,9786297576046,-,-,-,-,-
ANTOLOGI PANTUN: SELANGOR DARUL EHSAN,NURUL SYAHIDA HASSAN,499.28 NUR,SYAHIDA HASSAN ENTERPRISE,-,2024,128,9789671693469,-,-,-,-,-
ANTOLOGI PUISI BERTEMA: SURATAN TAKDIR DAN BICARA HATI ANAK,AZLAN AHMAD,899 AZL,SYFE MANAGEMENT SDN BHD,-,-,142,9786297523279,-,-,-,-,-
ANTOLOGI PUISI MALAYSIAKU: RUMPUN LUHUR,AINA MASTURA BINTI MOHAMED SAAID,899.230 AIN,SYAHIDA HASSAN ENTERPRISE,MALAYSIA,2022,117,9789672378822,-,-,-,-,-
ANUGERAH YANG TERINDAH,ZUBAIDAH ISHAK,899.233 ZUB,ITBN,KUALA LUMPUR,2014,206,9789674304447,-,-,-,-,-
ANUSAPATI MEMBALAS DENDAM,SALMAH HAJI ALWI,398.2 SAL,PCT,-,-,132,9789833241248,-,-,-,-,-
"APABILA ,A,A PAKAI ABAYA",MAMA BELLA,899.233 DEA,PTS ONE SDN.BHD,-,-,394,9789674010973,-,-,-,-,-
APLIKASI PERISIAN WEB,RAZIQ HUSNI,003 RAZ,SYNERGY MEDIA,-,-,208,9789674449629,-,-,-,-,-
APLIKASI PERISIAN WEB,RAZIQ HUSNI,003 RAZ,SYNERGY MEDIA,-,-,208,9789674449629,-,-,-,-,-
APLIKASI PERISIAN WEB,RAZIQ HUSNI,003 RAZ,SYNERGY MEDIA,-,-,208,9789674449629,-,-,-,-,-
APLIKASI TAST ATTENDANCE,MOHAMAD IQBAL,650 MOH,-,-,2019,32,-,-,-,-,-,-
APOLLOS GOLD,ANTOINETTE MOSES,428 ANT,CAMBRIDGE,-,-,48,9780521775533,-,-,-,-,-
APPLIED FINITE MATHEMATICS,GARY G. GILBERT,510 GAR,MC GRAW HILL,-,-,549,-,-,-,-,-,-
ARCA KASIH,NOR ZAILINA NORDIN,899.233 NOR,ALAF 21,SELANGOR,-,499,9789831241165,-,-,-,-,-
ARKITEK JALANAN,TEME ABDULLAH,899.233 TEM,IMAN PUBLICATION,MALAYSIA,-,352,9789832423430,-,-,-,-,-
AROND THE WORLD IN EIGHTY DAYS,JULES VERNE,428 JUL,COMPASS PUBLISHING,-,-,95,9781599662718,-,-,-,-,-
"ART APPRECIATION : AN INTRODUCTION TO THE FORMAL ELEMENTS AND
MEDIUMS",DAVE PLOUFFE,760 DAV,COGNELLA,USA,2018,293,9781634879378,-,-,-,-,-
ART: A VISUAL HISTORY,ROBERT CUMMING,608.7 ROB,LIZ WHEELER,-,2020,416,9780241437414,-,-,-,-,-
ART: A VISUAL HISTORY,ROBERT CUMMING,608.7 ROB,LIZ WHEELER,-,2020,416,9780241437414,-,-,-,-,-
ASAL USUL KESULTNAN,RAIHAN AHMAD,929 RAI,SEJATI,-,-,48,9789831541555,-,-,-,-,-
ASAMI'S WHALE,ELIZABETH YEAK,823 ELI,LONGMAN,-,-,71,9789814085786,-,-,-,-,-
ASAS ASAS REKA BENTUK DIGITAL,KENNETH J. BREEDING,006 KEN,UPENA,-,-,545,-,-,-,-,-,-
ASAS DASAR PERNIAGAAN,DAVID C.D ROGERS,658.402 FAU,DEWAN BAHASA DAN PUSTAKA,-,-,162,9789836218711,-,-,-,-,-
ASAS KEJURUTERAAN BANGUNAN,AHMAD KAMAL ALIAS,620 AHM,PENA INTELEK ENTERPRISE,-,2023,48,9789670516950,-,-,-,-,-
ASAS KEJURUTERAAN ELEKTRIK,AHMAD KAMAL ALIAS,620 AHM,PENA INTELEK ENTERPRISE,-,2023,48,9789670516974,-,-,-,-,-
ASAS ORGANISASI SISTEM KOMPUTER,MUHAMMAD MUN'IM AHMAD ZABIDI,600 MUH,UNIVERSITI TEKNOLOGI MALAYSIA,-,-,311,9789835200571,-,-,-,-,-
ASAS PANDUAN & BIMBINGAN LENGKAP SEMBAHYANG LELAKI DAN PEREMPUAN,ABU NUR HUSNINA,297 ABU,PUSTAKA ILMI,-,-,155,9789830980843,-,-,-,-,-
ASAS PENGATURAN C BAGI BIGINNER,SYAMSUL HALIM BIN WAHAB,005.133 SYA,"VENTON PUBLISHING (M
)SDN BHD",KUALA LUMPUR,2009,217,9789675065637,-,-,-,-,-
ASAS PENGATURCARAAN PEGKALAN DATA,ROSLI AB GHANI,005.75 ROS,VENTON PUBLISHING M SDN BHD,SELANGOR,2004,570,9789832661443,-,-,-,-,-
ASAS PENGURUSAN,RAHIM ABDULLAH,658 RAH,UTUSAN PUBLICATIONS,-,-,182,-,-,-,-,-,-
ASAS PENGURUSAN,RAHIM ABDULLAH,658 RAH,UTUSAN PUBLICATIONS,-,-,182,-,-,-,-,-,-
ASAS PENGURUSAN,JAAFAR MUHAMAD,658.3 JAA,FAJAR BAKTI,-,-,372,9789676527257,-,-,-,-,-
ASAS PENGURUSAN PERNIAGAAN,JAAFAR MUHAMAD,658.3 JAA,FAJAR,-,-,372,9789676527257,-,-,-,-,-
ASAS PERAKAUNAN,R. KEITH YORSTON,657 R.,DEWAN BAHASA DAN PUSTAKA,-,-,1027,-,-,-,-,-,-
ASAS PERAKAUNAN,KHALID ISMAIL,657 KHA,QUANTUM BOOKS,MALAYSIA,2004,194,9789834009694,-,-,-,-,-
"ASAS SENI KULINARI MASAKAN BARAT BIMBINGAN PRAKTIKAL LANGKAH DEMI
LANGKAH",REEZLIN ABD RAHMAN,641.5 REE,IGR VENTURES SDN BHD,MALAYSIA,2023,107,9789671825600,-,-,-,-,-
ASAS TASAWUF,AL-SAYYID BAKRI AL-MAKKIY,297 AL-,PUSTAKA ILMI,-,-,254,9789830980898,-,-,-,-,-
ASAS-ASAS REKA BENTUK DIGITAL,KENNETH J. BREEDING,062 KEN,UPENA,-,-,545,-,-,-,-,-,-
ASELECTION OF READINGS FROM BUSINESS WEEK,CHARLES FUTRELL,650 CHA,MC GRAW HILL,-,-,190,-,-,-,-,-,-
ASIA PASIFIK SEJAK 1945,MOHD.NOOR YAZID,327 MOH,ITBN,KUALA LUMPUR,2017,152,9789674603991,-,-,-,-,-
ASIAN,WILLIAMS SONOMA,641.5 WIL,SIMON&SCHUSTER,-,-,118,-,-,-,-,-,-
ASIAN COOK,TERRY TAN,641.5 TER,JACQUI SMALL,-,-,288,-,-,-,-,-,-
ASID DAN ALKALI,-,550 -,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,48,9789830686431,-,-,-,-,-
ASMAUL HUSNA,SYEKH TOSUN BAYRAK AL-JERRAHI,290 SYE,SYNERGY MEDIA,-,-,417,9789673713578,-,-,-,-,-
"ASPEK-ASPEK PSIKOLOGI DALAM MEMBINA MOTIVASI & ESTIM KENDIRI
ATLET",MOHD SOFIAN OMAR FAUZEE,796.019 MOH,KARISMA PUBLICATIONS,-,-,155,9789831950609,-,-,-,-,-
ASTUDY OF THE ENGLISH LANGUAGE NEEDS OF POLYTECHNIC STUDENT IN MALAYSIA,HAJI SA'ARI BIN HASAN,420 HAJ,-,-,-,329,-,-,-,-,-,-
ATLAS MAKANAN:SAIZ PERTUKARAN&PORSI,SUZANA SHAHAR,641.1 SUZ,MDC QUALITY CONTROL DEPT,-,2009,127,9677011928,-,-,-,-,-
ATLAS SUMBER DALAM GEOGRAFI FIZIKAL,GOH CHENG LEONG,910 GOH,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,186,9789830685212,-,-,-,-,-
ATM BERSOLAT 2: PEMBINA KERUKUNAN BERORGANISASI,KOR AGAMA ANGKATAN TENTERA,297 KOR,MARKAS ANGKATAN TENTERA MALAYSIA,KUALA LUMPUR,2021,164,9789832333753,-,-,-,-,-
AUGUSTE ESCOFFIER,LAURENCE ESCOFFIER,641.5 LAU,VAN NOSTRAND REINHOLD,UNITED STATES OF AMERICA,1997,243,9780471288039,-,-,-,-,-
AURA CINTA,AINA EMIR,899.233 ARE,KARYA DYA,KUALA LUMPUR,2011,568,9789834276102,-,-,-,-,-
AUTHENTIC MALAY COOKING,MERIAM ISMAIL,641.5 MER,PERIPLUS EDITIONS,-,2011,64,2130794605964,-,-,-,-,-
AWAS! SOALAN LAZIM TEMUDUGA,AMIN HAZYQ,650.14 AMI,TIGA ROS TRADING SDN BHD,MALAYSIA,2021,208,9789670951508,-,-,-,-,-
"AWAS, JERAT SCAM KEWANGAN",MUHAMMAD AL HAFIS,332 MUH,PENERBIT SINAR CEMERLANG,-,2024,48,-,-,-,-,-,-
AWESOME EXPERIMENTS IN LIGHT & SOUND,MICHAEL DISPEZIO,502 MIC,GOODWILL PUBLISHING HOUSE,-,-,160,9788172452506,-,-,-,-,-
AYAT KURSI MAKNA DAN HIKMAH,DR. AHMAD MUHAMMAD AL-SYARQAWI,290 DR.,SYNERGY MEDIA,-,-,180,9789673713547,-,-,-,-,-
AYAT-AYAT CINTA DARI TUHAN,SYED ABDUL KADIR ALJOOFRE,297.5 SYE,NUR EL-HIKMAH,KUALA LUMPUR,2019,220,9789671337776,-,-,-,-,-
AZ-ZAHRAWI,USTAZ MUHAMMAD HELMI,297 UST,JADE GREEN,-,-,72,9789832253761,-,-,-,-,-
B2B MARKETING STRATEGY,HEIDI TAYLOR,658.403 HEI,KOGAN PAGE,-,-,200,9780749481063,-,-,-,-,-
BABCY'S MYSTERIOUS LETTER,CAROLYN  KEENE,820 CAR,GROSSET & DUNLAP,-,-,174,9780448095080,-,-,-,-,-
BABUR,IMAN AHMAD,297 IMA,SABUNAI MEDIA,-,-,86,9789833781478,-,-,-,-,-
BACALAH DALAM BAHASAMU,ABD HADI HASHIM,499 ABD,SASBADI,-,-,264,9789835924767,-,-,-,-,-
BACALAH DENGAN NAMA TUHANMU DAN MISTERI AYAT IQRA,DR. ABDUL HALIM MAHMUD,297 DR.,PUSTAKA ILMI,-,-,113,9789830982526,-,-,-,-,-
BACK-STAGE BETRAYAL,ROBYN OPIE,828 ROB,PELANGI,-,-,76,9789830005621,-,-,-,-,-
BADAN MANUSIA,ANNA CLAYBOURNE,570 ANN,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,47,09789830686401,-,-,-,-,-
BADMINTON,FAUN KUM YIN,499 FAU,GEMILANG PUBLISHING SDN BHD,-,-,44,9789673013982,-,-,-,-,-
BAGAI ADA SESUATU,HILMI RINDU,899.232 HIL,DEWAN BAHASA DAN PUSTAKA,-,-,186,9789834604240,-,-,-,-,-
BAGAI CAMAR DI LANGIT,OTHMAN PUTEH,899.233 OTH,DEWAN BAHASA DAN PUSTAKA,-,-,177,9789836215208,-,-,-,-,-
BAGAI CAMAR DI LAUTAN,OTHMAN PUTEH,899.233 OTH,DEWAN BAHASA DAN PUSTAKA,-,-,177,9789836215208,-,-,-,-,-
BAGAI CAMAR DI LAUTAN,OTHMAN PUTEH,899.233 OTH,DEWAN BAHASA DAN PUSTAKA,-,-,177,9789836215208,-,-,-,-,-
BAGAI MUTIARA DARI LUMPUR,W.S UZALA,899.233 W.S,SAMA PUBLICATIONS,-,-,174,9789679389272,-,-,-,-,-
BAGAI OMBAK MENDERU,AMY SUZANI MOHD AINUDDIN,899.230 AMY,UTUSAN PUBLICATIONS,-,-,176,-,-,-,-,-,-
BAGAIMANA MANUSIA MENCARI ERTI KEBENARAN,DR YUSUF AL QARDAWI,297 DR,PUSTAKA ILMI,-,-,269,9789839888539,-,-,-,-,-
"BAHAGIAN 1: TERTIB DALAM KEHIDUPAN HARIAN MENCONTOHI AMALAN NABI
MUHAMMAD",MUHAMMAD SHAIFFULLAH AHMAD,170 MUH,PENERBIT MAHIR SDN BHD,-,2024,48,9786294710986,-,-,-,-,-
BAHASA ARAB PERMULAAN,AB HALIM MOHAMAD,492.7 AB,UPM,MALAYSIA,2008,511,9789675026072,-,-,-,-,-
BAHASA CINA BAHASA MELAYU,GOH SANG SEONG,418.02 GOH,USM,PULAU PINANG,2012,226,9789838615365,-,-,-,-,-
BAHASA MALAYSIA,NORAINI JAMALUDDIN,499 NOR,FAJAR BAKTI,-,-,239,9789676566249,-,-,-,-,-
BAHASA MALAYSIA,KATHIRESAN D,499.28 KAT,FAJAR BAKTI,-,-,372,9789676549129,-,-,-,-,-
BAHASA MALAYSIA,AZIZUL RAHMAN,499 AZI,SASBADI,-,-,464,9789830000817,-,-,-,-,-
BAHASA MALAYSIA,ASRAF,499 ASR,SASBADI,-,-,380,9789835909726,-,-,-,-,-
BAHASA MALAYSIA,AZIZUL RAHMAN ABDUL RAHMAN,499 AZI,PELANGI,-,-,514,9789835033032,-,-,-,-,-
BAHASA MALAYSIA,ABDUL GHALIB YUNUS,499.23 ABD,LONGMAN,-,-,160,9789673606566,-,-,-,-,-
BAHASA MANDARIN 1,NURUL AIN CHUA ABDULLAH,495 NUR,-,MALAYSIA,2017,55,9789670962511,-,-,-,-,-
BAHASA MANDARIN II,NURUL AIN CHUA ABDULLAH,495 NUR,-,MALAYSIA,2017,73,9789670962870,-,-,-,-,-
BAHASA MELAYU,NOR ASHIKIN TALHAH,499.28 NOR,FAJAR BAKTI,-,-,338,9789676576637,-,-,-,-,-
BAHASA MELAYU KBSM,NIK SAOIAH KARRAM,499 NIK,NADI ILMU,-,-,412,9789838860628,-,-,-,-,-
BAHASA MELAYU SIRI KOLEKSI KERTAS PERCUBAAN,SBP,490 SBP,PANEL PENGGUBAL SBP,-,-,46,9789837038257,-,-,-,-,-
BAHTERA NABI NUH,SARIDAH HAMID,Kelas SAR,PTS ISLAMIKA SDN BHD,SELANGOR,2007,148,9789831922590,-,-,-,-,-
BAHTERA NENUJU KE SYURGA,HILAL ASYRAF,297 HIL,PTS MILLENNIA,-,-,231,9789674110567,-,-,-,-,-
BAIT SENANDUNG MALAM,SITI ZAINON ISMAIL,899.230 SIT,INSTITUSI TERJEMAHAN NEGARA MALASYIA,-,-,187,9789830683874,-,-,-,-,-
BAIT-BAIT KASIH,SASYA ZAINAL,899.233 RAM,ALAF 21,-,-,487,9789831247938,-,-,-,-,-
BAJU PENGANTIN MAK ANDAM,AREILA SUHAIMI,899.233 ARE,KAKI NOVEL ENTERPRISE,KUALA LUMPUR,2011,524,9789675067297,-,-,-,-,-
BAKAL TETAMU ALLAH,SHAMSUL MOHD NOR,297.3 SHA,HH BOOK STORE,-,-,489,9789834418373,-,-,-,-,-
BAKING,ANGELA DRAKE,641.8 -,PARRAGON BOOKS,CHINA,2014,175,9781472344403,-,-,-,-,-
BAKING AND PASTRY THIRD EDITION,THE CULINARY INSTITUTE OF AMERICA,641.5 THE,WILEY,UNITED STATES OF AMERICA,2016,1116,9780470928653,-,-,-,-,-
BANGAU TUA YANG CERDIK DAN PEMBURU YANG BODOH,AHMAD RIEFQIEY,899.233 AHM,OUSTAKA ILMI,-,-,26,9789830987477,-,-,-,-,-
BANGLO PUTIH DI ATAS BUKIT,HAKIMI MUHAMMAD,499.23 HAK,CIPTA PUBLISHING,KUALA LUMPUR,2006,118,-,-,-,-,-,-
BANK MENYUBUR BUDAYA MENABUNG,MOHD SYAHRUL HANAFI,499.23 MOH,PINANG SDB BHD,-,-,54,9789830555010,-,-,-,-,-
BAPA KEMERDEKAAN TUNKU ABDUL RAHMAN PUTRA AL-HAJ,NURUL IMAM RAMLI,923 NUR,PUSTAKA PENAMAS,-,-,50,9789839210699,-,-,-,-,-
BAPA PEMBANGUNAN TUN ABDUL RAZAK,NURUL IMAM FAMLI,923 NUR,PUSTAKA PENAMAS,-,-,50,9789839210705,-,-,-,-,-
BARA YANG MENYALA,JAYA RAMBA,899.233 JAY,DEWAN BAHASA DAN PUSTAKA,-,-,344,9789836298645,-,-,-,-,-
BARA YANG MENYALA,JAYA RAMBA,899.233 ARE,DEWAN BAHASA DAN PUSTAKA,KUALA LUMPUR,2011,344,9789836298645,-,-,-,-,-
BASIC COST ACCOUNTING,ELEY SUZANA KASIM,658 ELE,UITM,SHAH ALAM,2018,117,9789673635573,-,-,-,-,-
BASIC ENGLISH PRONUNCIATION,ROBERT LAM,420 ROB,PUBLISHER,-,-,90,-,-,-,-,-,-
BASIC ENGLISH SYNTATIC ANALYSIS,QUAY BENG TIONG,425 QUA,UITM,SHAH ALAM,2011,297,9789673632695,-,-,-,-,-
BATARA GURU,LOKMAN HAKIM,899.233 LOK,PENERBIT X,-,2023,145,9789673696864,-,-,-,-,-
BATASAN DALAM PENGAULAN,NUR ATIKAH ABDULLAH,499.28 NUR,PUSTAKA RUBIAH,-,-,60,9789675087257,-,-,-,-,-
BATASAN DALAM PERGAULAN,NUR ATIKAH ABDULLAH,499.23 NUR,PUSTAKA RUBIAH,-,-,60,9789675087257,-,-,-,-,-
BAWAH PAYUNG AWAN,LIZA NUR,899.233 LIZ,GRUP BUKU KARANGKRAF SDN BHD,-,2024,483,9789672858232,-,-,-,-,-
BEAUTY AND THE BEAST,A.L. SINGER,820.8 A.L,PELANGI,-,-,76,9789835009358,-,-,-,-,-
BEFORE YOU PRAY,ANAS AL-GAWZ,297.6309 ABD,DARUSSALAM,-,2004,40,9789960100999,-,-,-,-,-
BEGINNING ANDROID PROGRAMMING WITH ANDROID STUDIO,J.F.DIMARZIO,005.4 J.F,JOHN WILEY,CANADA,2017,434,9781118705599,-,-,-,-,-
BEGINNING PROGRAMMING WITH JAVA,"BARRY BURN, PHD",005.1 BAR,DUMMIES,-,-,524,9781119235538,-,-,-,-,-
BELAJAR AL-QURAN KAEDAH BARU SERTA ILMU TAJWID LENGKAP,HAJI MUHAMMAD SHAHID TALIB,297 HAJ,PUSTAKA ILMI,-,-,121,9789830982052,-,-,-,-,-
BELAJAR BAHASA ARAB SAMBIL SENYUM,HAJI ABDUL MAJID,492.7 HAJ,PUSTAKA HAJI ABDUL MAJID,SELANGOR,-,188,9789675407222,-,-,-,-,-
BELAJAR EXCEL,SAIDAH BINTI SHAHID,001.640 SAI,SIRI KOMPUTER BESTARI,-,-,186,-,-,-,-,-,-
BELAJAR EXCEL 2007,SAIDAH BINTI SHAHID,001.6 SAI,SIRI KOMPUTER BESTARI,-,-,206,-,-,-,-,-,-
BELAJAR EXCEL 2007,SAIDAH BINTI SHAHID,001.6 SAI,PRESTASI,-,-,206,9789831662878,-,-,-,-,-
BELAJAR MATEMATIK BERBANTUKAN KOMPUTER,ISKANDAR AB RASHID,511 ISK,VENTON,-,-,106,9789832661047,-,-,-,-,-
BELAJAR MATEMATIK BERBANTUKAN KOMPUTER,ISKANDAR AB RASHID,511.2 ISK,VENTON,-,-,106,9789832661047,-,-,-,-,-
BELAJAR MATEMATIK BERBENTUKAN KOMPUTER,ISKANDAR AB RASHID,511 ISK,VENTON,-,-,106,9789832661047,-,-,-,-,-
BELAJAR POWERPOINT,SAIDAH BINTI SHAHID,006 SAI,SIRI KOMPUTER BESTARI,-,-,246,-,-,-,-,-,-
BELAJAR SAINS BERBANTUKAN KOMPUTER,ISKANDAR AB RASHID,500 ISK,VENTON,-,-,114,9789832661030,-,-,-,-,-
